UserID,ProductID,TrustScore
USER00004862,PROD00004862,2
USER00004863,PROD00004863,4
USER00004864,PROD00004864,5
USER00004865,PROD00004865,2
USER00004866,PROD00004866,1
USER00004867,PROD00004867,3
USER00004868,PROD00004868,1
USER00004869,PROD00004869,4
USER00004870,PROD00004870,2
USER00004871,PROD00004871,3
USER00004872,PROD00004872,3
USER00004873,PROD00004873,2
USER00004874,PROD00004874,5
USER00004875,PROD00004875,1
USER00004876,PROD00004876,3
USER00004877,PROD00004877,2
USER00004878,PROD00004878,3
USER00004879,PROD00004879,2
USER00004880,PROD00004880,1
USER00004881,PROD00004881,5
USER00004882,PROD00004882,5
USER00004883,PROD00004883,4
USER00004884,PROD00004884,2
USER00004885,PROD00004885,3
USER00004886,PROD00004886,5
USER00004887,PROD00004887,5
USER00004888,PROD00004888,2
USER00004889,PROD00004889,2
USER00004890,PROD00004890,3
USER00004891,PROD00004891,4
USER00004892,PROD00004892,5
USER00004893,PROD00004893,2
USER00004894,PROD00004894,2
USER00004895,PROD00004895,5
USER00004896,PROD00004896,1
USER00004897,PROD00004897,3
USER00004898,PROD00004898,5
USER00004899,PROD00004899,5
USER00004900,PROD00004900,3
USER00004901,PROD00004901,3
USER00004902,PROD00004902,3
USER00004903,PROD00004903,3
USER00004904,PROD00004904,3
USER00004905,PROD00004905,1
USER00004906,PROD00004906,4
USER00004907,PROD00004907,4
USER00004908,PROD00004908,1
USER00004909,PROD00004909,1
USER00004910,PROD00004910,3
USER00004911,PROD00004911,5
USER00004912,PROD00004912,3
USER00004913,PROD00004913,3
USER00004914,PROD00004914,4
USER00004915,PROD00004915,3
USER00004916,PROD00004916,5
USER00004917,PROD00004917,3
USER00004918,PROD00004918,1
USER00004919,PROD00004919,3
USER00004920,PROD00004920,1
USER00004921,PROD00004921,4
USER00004922,PROD00004922,4
USER00004923,PROD00004923,1
USER00004924,PROD00004924,2
USER00004925,PROD00004925,1
USER00004926,PROD00004926,3
USER00004927,PROD00004927,1
USER00004928,PROD00004928,4
USER00004929,PROD00004929,2
USER00004930,PROD00004930,3
USER00004931,PROD00004931,3
USER00004932,PROD00004932,5
USER00004933,PROD00004933,4
USER00004934,PROD00004934,1
USER00004935,PROD00004935,4
USER00004936,PROD00004936,2
USER00004937,PROD00004937,5
USER00004938,PROD00004938,1
USER00004939,PROD00004939,2
USER00004940,PROD00004940,2
USER00004941,PROD00004941,5
USER00004942,PROD00004942,2
USER00004943,PROD00004943,1
USER00004944,PROD00004944,1
USER00004945,PROD00004945,3
USER00004946,PROD00004946,5
USER00004947,PROD00004947,2
USER00004948,PROD00004948,2
USER00004949,PROD00004949,2
USER00004950,PROD00004950,3
USER00004951,PROD00004951,3
USER00004952,PROD00004952,5
USER00004953,PROD00004953,5
USER00004954,PROD00004954,1
USER00004955,PROD00004955,1
USER00004956,PROD00004956,3
USER00004957,PROD00004957,4
USER00004958,PROD00004958,1
USER00004959,PROD00004959,5
USER00004960,PROD00004960,2
USER00004961,PROD00004961,3
USER00004962,PROD00004962,1
USER00004963,PROD00004963,1
USER00004964,PROD00004964,3
USER00004965,PROD00004965,2
USER00004966,PROD00004966,3
USER00004967,PROD00004967,5
USER00004968,PROD00004968,3
USER00004969,PROD00004969,2
USER00004970,PROD00004970,1
USER00004971,PROD00004971,4
USER00004972,PROD00004972,3
USER00004973,PROD00004973,5
USER00004974,PROD00004974,5
USER00004975,PROD00004975,4
USER00004976,PROD00004976,5
USER00004977,PROD00004977,1
USER00004978,PROD00004978,2
USER00004979,PROD00004979,2
USER00004980,PROD00004980,3
USER00004981,PROD00004981,5
USER00004982,PROD00004982,5
USER00004983,PROD00004983,4
USER00004984,PROD00004984,4
USER00004985,PROD00004985,5
USER00004986,PROD00004986,3
USER00004987,PROD00004987,1
USER00004988,PROD00004988,5
USER00004989,PROD00004989,1
USER00004990,PROD00004990,4
USER00004991,PROD00004991,5
USER00004992,PROD00004992,5
USER00004993,PROD00004993,2
USER00004994,PROD00004994,2
USER00004995,PROD00004995,4
USER00004996,PROD00004996,5
USER00004997,PROD00004997,4
USER00004998,PROD00004998,5
USER00004999,PROD00004999,2
USER00005000,PROD00005000,5
USER00005001,PROD00005001,4
USER00005002,PROD00005002,4
USER00005003,PROD00005003,5
USER00005004,PROD00005004,5
USER00005005,PROD00005005,1
USER00005006,PROD00005006,3
USER00005007,PROD00005007,4
USER00005008,PROD00005008,4
USER00005009,PROD00005009,3
USER00005010,PROD00005010,5
USER00005011,PROD00005011,4
USER00005012,PROD00005012,5
USER00005013,PROD00005013,5
USER00005014,PROD00005014,3
USER00005015,PROD00005015,4
USER00005016,PROD00005016,5
USER00005017,PROD00005017,4
USER00005018,PROD00005018,4
USER00005019,PROD00005019,4
USER00005020,PROD00005020,2
USER00005021,PROD00005021,2
USER00005022,PROD00005022,5
USER00005023,PROD00005023,4
USER00005024,PROD00005024,5
USER00005025,PROD00005025,5
USER00005026,PROD00005026,2
USER00005027,PROD00005027,5
USER00005028,PROD00005028,3
USER00005029,PROD00005029,5
USER00005030,PROD00005030,4
USER00005031,PROD00005031,4
USER00005032,PROD00005032,4
USER00005033,PROD00005033,4
USER00005034,PROD00005034,1
USER00005035,PROD00005035,3
USER00005036,PROD00005036,3
USER00005037,PROD00005037,4
USER00005038,PROD00005038,1
USER00005039,PROD00005039,4
USER00005040,PROD00005040,1
USER00005041,PROD00005041,4
USER00005042,PROD00005042,2
USER00005043,PROD00005043,2
USER00005044,PROD00005044,5
USER00005045,PROD00005045,4
USER00005046,PROD00005046,3
USER00005047,PROD00005047,5
USER00005048,PROD00005048,4
USER00005049,PROD00005049,2
USER00005050,PROD00005050,5
USER00005051,PROD00005051,4
USER00005052,PROD00005052,3
USER00005053,PROD00005053,5
USER00005054,PROD00005054,2
USER00005055,PROD00005055,1
USER00005056,PROD00005056,2
USER00005057,PROD00005057,4
USER00005058,PROD00005058,3
USER00005059,PROD00005059,2
USER00005060,PROD00005060,3
USER00005061,PROD00005061,5
USER00005062,PROD00005062,5
USER00005063,PROD00005063,5
USER00005064,PROD00005064,3
USER00005065,PROD00005065,5
USER00005066,PROD00005066,2
USER00005067,PROD00005067,3
USER00005068,PROD00005068,4
USER00005069,PROD00005069,2
USER00005070,PROD00005070,1
USER00005071,PROD00005071,2
USER00005072,PROD00005072,4
USER00005073,PROD00005073,1
USER00005074,PROD00005074,5
USER00005075,PROD00005075,3
USER00005076,PROD00005076,1
USER00005077,PROD00005077,3
USER00005078,PROD00005078,5
USER00005079,PROD00005079,4
USER00005080,PROD00005080,2
USER00005081,PROD00005081,1
USER00005082,PROD00005082,4
USER00005083,PROD00005083,1
USER00005084,PROD00005084,1
USER00005085,PROD00005085,3
USER00005086,PROD00005086,4
USER00005087,PROD00005087,1
USER00005088,PROD00005088,4
USER00005089,PROD00005089,2
USER00005090,PROD00005090,2
USER00005091,PROD00005091,2
USER00005092,PROD00005092,2
USER00005093,PROD00005093,1
USER00005094,PROD00005094,4
USER00005095,PROD00005095,3
USER00005096,PROD00005096,2
USER00005097,PROD00005097,5
USER00005098,PROD00005098,2
USER00005099,PROD00005099,1
USER00005100,PROD00005100,3
USER00005101,PROD00005101,5
USER00005102,PROD00005102,3
USER00005103,PROD00005103,4
USER00005104,PROD00005104,3
USER00005105,PROD00005105,2
USER00005106,PROD00005106,3
USER00005107,PROD00005107,1
USER00005108,PROD00005108,2
USER00005109,PROD00005109,1
USER00005110,PROD00005110,4
USER00005111,PROD00005111,4
USER00005112,PROD00005112,4
USER00005113,PROD00005113,4
USER00005114,PROD00005114,1
USER00005115,PROD00005115,5
USER00005116,PROD00005116,2
USER00005117,PROD00005117,4
USER00005118,PROD00005118,2
USER00005119,PROD00005119,1
USER00005120,PROD00005120,5
USER00005121,PROD00005121,1
USER00005122,PROD00005122,5
USER00005123,PROD00005123,5
USER00005124,PROD00005124,5
USER00005125,PROD00005125,1
USER00005126,PROD00005126,4
USER00005127,PROD00005127,4
USER00005128,PROD00005128,3
USER00005129,PROD00005129,1
USER00005130,PROD00005130,1
USER00005131,PROD00005131,2
USER00005132,PROD00005132,3
USER00005133,PROD00005133,1
USER00005134,PROD00005134,2
USER00005135,PROD00005135,4
USER00005136,PROD00005136,4
USER00005137,PROD00005137,4
USER00005138,PROD00005138,2
USER00005139,PROD00005139,2
USER00005140,PROD00005140,2
USER00005141,PROD00005141,1
USER00005142,PROD00005142,2
USER00005143,PROD00005143,2
USER00005144,PROD00005144,4
USER00005145,PROD00005145,2
USER00005146,PROD00005146,1
USER00005147,PROD00005147,3
USER00005148,PROD00005148,4
USER00005149,PROD00005149,4
USER00005150,PROD00005150,3
USER00005151,PROD00005151,2
USER00005152,PROD00005152,1
USER00005153,PROD00005153,2
USER00005154,PROD00005154,1
USER00005155,PROD00005155,5
USER00005156,PROD00005156,5
USER00005157,PROD00005157,4
USER00005158,PROD00005158,3
USER00005159,PROD00005159,5
USER00005160,PROD00005160,5
USER00005161,PROD00005161,2
USER00005162,PROD00005162,5
USER00005163,PROD00005163,2
USER00005164,PROD00005164,2
USER00005165,PROD00005165,2
USER00005166,PROD00005166,4
USER00005167,PROD00005167,4
USER00005168,PROD00005168,5
USER00005169,PROD00005169,5
USER00005170,PROD00005170,3
USER00005171,PROD00005171,4
USER00005172,PROD00005172,1
USER00005173,PROD00005173,1
USER00005174,PROD00005174,5
USER00005175,PROD00005175,4
USER00005176,PROD00005176,4
USER00005177,PROD00005177,2
USER00005178,PROD00005178,3
USER00005179,PROD00005179,5
USER00005180,PROD00005180,2
USER00005181,PROD00005181,3
USER00005182,PROD00005182,2
USER00005183,PROD00005183,4
USER00005184,PROD00005184,5
USER00005185,PROD00005185,3
USER00005186,PROD00005186,4
USER00005187,PROD00005187,1
USER00005188,PROD00005188,5
USER00005189,PROD00005189,5
USER00005190,PROD00005190,4
USER00005191,PROD00005191,1
USER00005192,PROD00005192,4
USER00005193,PROD00005193,4
USER00005194,PROD00005194,2
USER00005195,PROD00005195,4
USER00005196,PROD00005196,5
USER00005197,PROD00005197,4
USER00005198,PROD00005198,4
USER00005199,PROD00005199,3
USER00005200,PROD00005200,3
USER00005201,PROD00005201,1
USER00005202,PROD00005202,5
USER00005203,PROD00005203,3
USER00005204,PROD00005204,2
USER00005205,PROD00005205,2
USER00005206,PROD00005206,3
USER00005207,PROD00005207,5
USER00005208,PROD00005208,3
USER00005209,PROD00005209,4
USER00005210,PROD00005210,3
USER00005211,PROD00005211,4
USER00005212,PROD00005212,4
USER00005213,PROD00005213,5
USER00005214,PROD00005214,1
USER00005215,PROD00005215,2
USER00005216,PROD00005216,5
USER00005217,PROD00005217,5
USER00005218,PROD00005218,4
USER00005219,PROD00005219,3
USER00005220,PROD00005220,5
USER00005221,PROD00005221,1
USER00005222,PROD00005222,4
USER00005223,PROD00005223,4
USER00005224,PROD00005224,3
USER00005225,PROD00005225,5
USER00005226,PROD00005226,5
USER00005227,PROD00005227,2
USER00005228,PROD00005228,3
USER00005229,PROD00005229,4
USER00005230,PROD00005230,3
USER00005231,PROD00005231,1
USER00005232,PROD00005232,2
USER00005233,PROD00005233,3
USER00005234,PROD00005234,1
USER00005235,PROD00005235,1
USER00005236,PROD00005236,2
USER00005237,PROD00005237,5
USER00005238,PROD00005238,4
USER00005239,PROD00005239,5
USER00005240,PROD00005240,3
USER00005241,PROD00005241,1
USER00005242,PROD00005242,3
USER00005243,PROD00005243,4
USER00005244,PROD00005244,3
USER00005245,PROD00005245,1
USER00005246,PROD00005246,3
USER00005247,PROD00005247,4
USER00005248,PROD00005248,4
USER00005249,PROD00005249,2
USER00005250,PROD00005250,5
USER00005251,PROD00005251,4
USER00005252,PROD00005252,1
USER00005253,PROD00005253,4
USER00005254,PROD00005254,3
USER00005255,PROD00005255,3
USER00005256,PROD00005256,3
USER00005257,PROD00005257,5
USER00005258,PROD00005258,3
USER00005259,PROD00005259,5
USER00005260,PROD00005260,5
USER00005261,PROD00005261,4
USER00005262,PROD00005262,1
USER00005263,PROD00005263,4
USER00005264,PROD00005264,4
USER00005265,PROD00005265,4
USER00005266,PROD00005266,5
USER00005267,PROD00005267,3
USER00005268,PROD00005268,5
USER00005269,PROD00005269,4
USER00005270,PROD00005270,2
USER00005271,PROD00005271,2
USER00005272,PROD00005272,3
USER00005273,PROD00005273,3
USER00005274,PROD00005274,3
USER00005275,PROD00005275,5
USER00005276,PROD00005276,4
USER00005277,PROD00005277,1
USER00005278,PROD00005278,3
USER00005279,PROD00005279,3
USER00005280,PROD00005280,3
USER00005281,PROD00005281,4
USER00005282,PROD00005282,3
USER00005283,PROD00005283,2
USER00005284,PROD00005284,2
USER00005285,PROD00005285,3
USER00005286,PROD00005286,3
USER00005287,PROD00005287,2
USER00005288,PROD00005288,1
USER00005289,PROD00005289,3
USER00005290,PROD00005290,4
USER00005291,PROD00005291,1
USER00005292,PROD00005292,2
USER00005293,PROD00005293,4
USER00005294,PROD00005294,1
USER00005295,PROD00005295,3
USER00005296,PROD00005296,3
USER00005297,PROD00005297,4
USER00005298,PROD00005298,3
USER00005299,PROD00005299,4
USER00005300,PROD00005300,4
USER00005301,PROD00005301,1
USER00005302,PROD00005302,4
USER00005303,PROD00005303,4
USER00005304,PROD00005304,4
USER00005305,PROD00005305,5
USER00005306,PROD00005306,3
USER00005307,PROD00005307,5
USER00005308,PROD00005308,2
USER00005309,PROD00005309,5
USER00005310,PROD00005310,1
USER00005311,PROD00005311,5
USER00005312,PROD00005312,1
USER00005313,PROD00005313,5
USER00005314,PROD00005314,1
USER00005315,PROD00005315,1
USER00005316,PROD00005316,4
USER00005317,PROD00005317,3
USER00005318,PROD00005318,1
USER00005319,PROD00005319,2
USER00005320,PROD00005320,3
USER00005321,PROD00005321,4
USER00005322,PROD00005322,1
USER00005323,PROD00005323,5
USER00005324,PROD00005324,2
USER00005325,PROD00005325,4
USER00005326,PROD00005326,3
USER00005327,PROD00005327,1
USER00005328,PROD00005328,2
USER00005329,PROD00005329,1
USER00005330,PROD00005330,1
USER00005331,PROD00005331,5
USER00005332,PROD00005332,4
USER00005333,PROD00005333,4
USER00005334,PROD00005334,3
USER00005335,PROD00005335,4
USER00005336,PROD00005336,1
USER00005337,PROD00005337,3
USER00005338,PROD00005338,4
USER00005339,PROD00005339,3
USER00005340,PROD00005340,5
USER00005341,PROD00005341,1
USER00005342,PROD00005342,3
USER00005343,PROD00005343,2
USER00005344,PROD00005344,3
USER00005345,PROD00005345,5
USER00005346,PROD00005346,4
USER00005347,PROD00005347,2
USER00005348,PROD00005348,1
USER00005349,PROD00005349,2
USER00005350,PROD00005350,2
USER00005351,PROD00005351,2
USER00005352,PROD00005352,1
USER00005353,PROD00005353,1
USER00005354,PROD00005354,2
USER00005355,PROD00005355,2
USER00005356,PROD00005356,1
USER00005357,PROD00005357,5
USER00005358,PROD00005358,4
USER00005359,PROD00005359,3
USER00005360,PROD00005360,4
USER00005361,PROD00005361,1
USER00005362,PROD00005362,1
USER00005363,PROD00005363,4
USER00005364,PROD00005364,5
USER00005365,PROD00005365,4
USER00005366,PROD00005366,2
USER00005367,PROD00005367,4
USER00005368,PROD00005368,1
USER00005369,PROD00005369,4
USER00005370,PROD00005370,3
USER00005371,PROD00005371,2
USER00005372,PROD00005372,4
USER00005373,PROD00005373,1
USER00005374,PROD00005374,2
USER00005375,PROD00005375,1
USER00005376,PROD00005376,5
USER00005377,PROD00005377,3
USER00005378,PROD00005378,3
USER00005379,PROD00005379,3
USER00005380,PROD00005380,5
USER00005381,PROD00005381,2
USER00005382,PROD00005382,4
USER00005383,PROD00005383,3
USER00005384,PROD00005384,3
USER00005385,PROD00005385,3
USER00005386,PROD00005386,1
USER00005387,PROD00005387,2
USER00005388,PROD00005388,4
USER00005389,PROD00005389,4
USER00005390,PROD00005390,5
USER00005391,PROD00005391,3
USER00005392,PROD00005392,3
USER00005393,PROD00005393,3
USER00005394,PROD00005394,4
USER00005395,PROD00005395,2
USER00005396,PROD00005396,1
USER00005397,PROD00005397,5
USER00005398,PROD00005398,4
USER00005399,PROD00005399,4
USER00005400,PROD00005400,3
USER00005401,PROD00005401,2
USER00005402,PROD00005402,4
USER00005403,PROD00005403,4
USER00005404,PROD00005404,5
USER00005405,PROD00005405,1
USER00005406,PROD00005406,2
USER00005407,PROD00005407,5
USER00005408,PROD00005408,5
USER00005409,PROD00005409,1
USER00005410,PROD00005410,2
USER00005411,PROD00005411,2
USER00005412,PROD00005412,2
USER00005413,PROD00005413,3
USER00005414,PROD00005414,4
USER00005415,PROD00005415,3
USER00005416,PROD00005416,5
USER00005417,PROD00005417,2
USER00005418,PROD00005418,5
USER00005419,PROD00005419,1
USER00005420,PROD00005420,4
USER00005421,PROD00005421,1
USER00005422,PROD00005422,2
USER00005423,PROD00005423,5
USER00005424,PROD00005424,4
USER00005425,PROD00005425,3
USER00005426,PROD00005426,1
USER00005427,PROD00005427,5
USER00005428,PROD00005428,4
USER00005429,PROD00005429,5
USER00005430,PROD00005430,1
USER00005431,PROD00005431,3
USER00005432,PROD00005432,5
USER00005433,PROD00005433,2
USER00005434,PROD00005434,4
USER00005435,PROD00005435,2
USER00005436,PROD00005436,4
USER00005437,PROD00005437,2
USER00005438,PROD00005438,3
USER00005439,PROD00005439,3
USER00005440,PROD00005440,2
USER00005441,PROD00005441,4
USER00005442,PROD00005442,5
USER00005443,PROD00005443,2
USER00005444,PROD00005444,1
USER00005445,PROD00005445,4
USER00005446,PROD00005446,2
USER00005447,PROD00005447,2
USER00005448,PROD00005448,3
USER00005449,PROD00005449,4
USER00005450,PROD00005450,3
USER00005451,PROD00005451,2
USER00005452,PROD00005452,4
USER00005453,PROD00005453,1
USER00005454,PROD00005454,2
USER00005455,PROD00005455,5
USER00005456,PROD00005456,2
USER00005457,PROD00005457,4
USER00005458,PROD00005458,2
USER00005459,PROD00005459,1
USER00005460,PROD00005460,1
USER00005461,PROD00005461,5
USER00005462,PROD00005462,3
USER00005463,PROD00005463,4
USER00005464,PROD00005464,4
USER00005465,PROD00005465,3
USER00005466,PROD00005466,2
USER00005467,PROD00005467,1
USER00005468,PROD00005468,2
USER00005469,PROD00005469,5
USER00005470,PROD00005470,5
USER00005471,PROD00005471,5
USER00005472,PROD00005472,2
USER00005473,PROD00005473,5
USER00005474,PROD00005474,3
USER00005475,PROD00005475,2
USER00005476,PROD00005476,3
USER00005477,PROD00005477,2
USER00005478,PROD00005478,5
USER00005479,PROD00005479,3
USER00005480,PROD00005480,2
USER00005481,PROD00005481,3
USER00005482,PROD00005482,2
USER00005483,PROD00005483,4
USER00005484,PROD00005484,5
USER00005485,PROD00005485,3
USER00005486,PROD00005486,4
USER00005487,PROD00005487,5
USER00005488,PROD00005488,3
USER00005489,PROD00005489,3
USER00005490,PROD00005490,5
USER00005491,PROD00005491,1
USER00005492,PROD00005492,1
USER00005493,PROD00005493,4
USER00005494,PROD00005494,3
USER00005495,PROD00005495,5
USER00005496,PROD00005496,3
USER00005497,PROD00005497,5
USER00005498,PROD00005498,5
USER00005499,PROD00005499,1
USER00005500,PROD00005500,1
USER00005501,PROD00005501,5
USER00005502,PROD00005502,5
USER00005503,PROD00005503,5
USER00005504,PROD00005504,2
USER00005505,PROD00005505,5
USER00005506,PROD00005506,1
USER00005507,PROD00005507,1
USER00005508,PROD00005508,5
USER00005509,PROD00005509,4
USER00005510,PROD00005510,1
USER00005511,PROD00005511,2
USER00005512,PROD00005512,3
USER00005513,PROD00005513,1
USER00005514,PROD00005514,1
USER00005515,PROD00005515,4
USER00005516,PROD00005516,4
USER00005517,PROD00005517,1
USER00005518,PROD00005518,1
USER00005519,PROD00005519,4
USER00005520,PROD00005520,2
USER00005521,PROD00005521,1
USER00005522,PROD00005522,4
USER00005523,PROD00005523,1
USER00005524,PROD00005524,3
USER00005525,PROD00005525,5
USER00005526,PROD00005526,1
USER00005527,PROD00005527,1
USER00005528,PROD00005528,1
USER00005529,PROD00005529,5
USER00005530,PROD00005530,3
USER00005531,PROD00005531,4
USER00005532,PROD00005532,2
USER00005533,PROD00005533,3
USER00005534,PROD00005534,4
USER00005535,PROD00005535,1
USER00005536,PROD00005536,5
USER00005537,PROD00005537,5
USER00005538,PROD00005538,3
USER00005539,PROD00005539,1
USER00005540,PROD00005540,4
USER00005541,PROD00005541,4
USER00005542,PROD00005542,1
USER00005543,PROD00005543,4
USER00005544,PROD00005544,1
USER00005545,PROD00005545,2
USER00005546,PROD00005546,4
USER00005547,PROD00005547,2
USER00005548,PROD00005548,5
USER00005549,PROD00005549,4
USER00005550,PROD00005550,5
USER00005551,PROD00005551,1
USER00005552,PROD00005552,4
USER00005553,PROD00005553,2
USER00005554,PROD00005554,2
USER00005555,PROD00005555,2
USER00005556,PROD00005556,2
USER00005557,PROD00005557,5
USER00005558,PROD00005558,1
USER00005559,PROD00005559,4
USER00005560,PROD00005560,4
USER00005561,PROD00005561,2
USER00005562,PROD00005562,1
USER00005563,PROD00005563,3
USER00005564,PROD00005564,3
USER00005565,PROD00005565,3
USER00005566,PROD00005566,5
USER00005567,PROD00005567,2
USER00005568,PROD00005568,5
USER00005569,PROD00005569,4
USER00005570,PROD00005570,1
USER00005571,PROD00005571,2
USER00005572,PROD00005572,3
USER00005573,PROD00005573,3
USER00005574,PROD00005574,3
USER00005575,PROD00005575,1
USER00005576,PROD00005576,4
USER00005577,PROD00005577,4
USER00005578,PROD00005578,4
USER00005579,PROD00005579,3
USER00005580,PROD00005580,3
USER00005581,PROD00005581,1
USER00005582,PROD00005582,3
USER00005583,PROD00005583,4
USER00005584,PROD00005584,3
USER00005585,PROD00005585,4
USER00005586,PROD00005586,5
USER00005587,PROD00005587,1
USER00005588,PROD00005588,5
USER00005589,PROD00005589,2
USER00005590,PROD00005590,3
USER00005591,PROD00005591,2
USER00005592,PROD00005592,3
USER00005593,PROD00005593,5
USER00005594,PROD00005594,2
USER00005595,PROD00005595,4
USER00005596,PROD00005596,3
USER00005597,PROD00005597,4
USER00005598,PROD00005598,5
USER00005599,PROD00005599,4
USER00005600,PROD00005600,5
USER00005601,PROD00005601,2
USER00005602,PROD00005602,5
USER00005603,PROD00005603,1
USER00005604,PROD00005604,2
USER00005605,PROD00005605,5
USER00005606,PROD00005606,3
USER00005607,PROD00005607,3
USER00005608,PROD00005608,3
USER00005609,PROD00005609,5
USER00005610,PROD00005610,3
USER00005611,PROD00005611,2
USER00005612,PROD00005612,3
USER00005613,PROD00005613,5
USER00005614,PROD00005614,1
USER00005615,PROD00005615,3
USER00005616,PROD00005616,1
USER00005617,PROD00005617,4
USER00005618,PROD00005618,2
USER00005619,PROD00005619,3
USER00005620,PROD00005620,3
USER00005621,PROD00005621,2
USER00005622,PROD00005622,1
USER00005623,PROD00005623,4
USER00005624,PROD00005624,3
USER00005625,PROD00005625,3
USER00005626,PROD00005626,4
USER00005627,PROD00005627,5
USER00005628,PROD00005628,5
USER00005629,PROD00005629,1
USER00005630,PROD00005630,5
USER00005631,PROD00005631,2
USER00005632,PROD00005632,5
USER00005633,PROD00005633,5
USER00005634,PROD00005634,4
USER00005635,PROD00005635,4
USER00005636,PROD00005636,5
USER00005637,PROD00005637,2
USER00005638,PROD00005638,1
USER00005639,PROD00005639,1
USER00005640,PROD00005640,4
USER00005641,PROD00005641,1
USER00005642,PROD00005642,2
USER00005643,PROD00005643,1
USER00005644,PROD00005644,2
USER00005645,PROD00005645,2
USER00005646,PROD00005646,1
USER00005647,PROD00005647,2
USER00005648,PROD00005648,1
USER00005649,PROD00005649,5
USER00005650,PROD00005650,2
USER00005651,PROD00005651,3
USER00005652,PROD00005652,4
USER00005653,PROD00005653,3
USER00005654,PROD00005654,5
USER00005655,PROD00005655,3
USER00005656,PROD00005656,4
USER00005657,PROD00005657,3
USER00005658,PROD00005658,2
USER00005659,PROD00005659,1
USER00005660,PROD00005660,4
USER00005661,PROD00005661,5
USER00005662,PROD00005662,5
USER00005663,PROD00005663,3
USER00005664,PROD00005664,3
USER00005665,PROD00005665,4
USER00005666,PROD00005666,1
USER00005667,PROD00005667,5
USER00005668,PROD00005668,1
USER00005669,PROD00005669,4
USER00005670,PROD00005670,3
USER00005671,PROD00005671,2
USER00005672,PROD00005672,1
USER00005673,PROD00005673,5
USER00005674,PROD00005674,5
USER00005675,PROD00005675,1
USER00005676,PROD00005676,3
USER00005677,PROD00005677,1
USER00005678,PROD00005678,3
USER00005679,PROD00005679,1
USER00005680,PROD00005680,1
USER00005681,PROD00005681,2
USER00005682,PROD00005682,3
USER00005683,PROD00005683,1
USER00005684,PROD00005684,2
USER00005685,PROD00005685,4
USER00005686,PROD00005686,2
USER00005687,PROD00005687,2
USER00005688,PROD00005688,1
USER00005689,PROD00005689,5
USER00005690,PROD00005690,5
USER00005691,PROD00005691,5
USER00005692,PROD00005692,2
USER00005693,PROD00005693,1
USER00005694,PROD00005694,3
USER00005695,PROD00005695,2
USER00005696,PROD00005696,2
USER00005697,PROD00005697,1
USER00005698,PROD00005698,4
USER00005699,PROD00005699,1
USER00005700,PROD00005700,4
USER00005701,PROD00005701,2
USER00005702,PROD00005702,4
USER00005703,PROD00005703,1
USER00005704,PROD00005704,4
USER00005705,PROD00005705,1
USER00005706,PROD00005706,5
USER00005707,PROD00005707,1
USER00005708,PROD00005708,2
USER00005709,PROD00005709,4
USER00005710,PROD00005710,1
USER00005711,PROD00005711,3
USER00005712,PROD00005712,1
USER00005713,PROD00005713,4
USER00005714,PROD00005714,5
USER00005715,PROD00005715,5
USER00005716,PROD00005716,4
USER00005717,PROD00005717,3
USER00005718,PROD00005718,2
USER00005719,PROD00005719,5
USER00005720,PROD00005720,5
USER00005721,PROD00005721,4
USER00005722,PROD00005722,2
USER00005723,PROD00005723,5
USER00005724,PROD00005724,2
USER00005725,PROD00005725,5
USER00005726,PROD00005726,1
USER00005727,PROD00005727,2
USER00005728,PROD00005728,1
USER00005729,PROD00005729,5
USER00005730,PROD00005730,2
USER00005731,PROD00005731,3
USER00005732,PROD00005732,5
USER00005733,PROD00005733,5
USER00005734,PROD00005734,2
USER00005735,PROD00005735,5
USER00005736,PROD00005736,1
USER00005737,PROD00005737,5
USER00005738,PROD00005738,4
USER00005739,PROD00005739,5
USER00005740,PROD00005740,3
USER00005741,PROD00005741,4
USER00005742,PROD00005742,1
USER00005743,PROD00005743,4
USER00005744,PROD00005744,2
USER00005745,PROD00005745,3
USER00005746,PROD00005746,2
USER00005747,PROD00005747,2
USER00005748,PROD00005748,2
USER00005749,PROD00005749,3
USER00005750,PROD00005750,5
USER00005751,PROD00005751,1
USER00005752,PROD00005752,2
USER00005753,PROD00005753,4
USER00005754,PROD00005754,4
USER00005755,PROD00005755,1
USER00005756,PROD00005756,5
USER00005757,PROD00005757,1
USER00005758,PROD00005758,1
USER00005759,PROD00005759,5
USER00005760,PROD00005760,2
USER00005761,PROD00005761,4
USER00005762,PROD00005762,2
USER00005763,PROD00005763,2
USER00005764,PROD00005764,2
USER00005765,PROD00005765,2
USER00005766,PROD00005766,2
USER00005767,PROD00005767,2
USER00005768,PROD00005768,4
USER00005769,PROD00005769,5
USER00005770,PROD00005770,3
USER00005771,PROD00005771,3
USER00005772,PROD00005772,4
USER00005773,PROD00005773,3
USER00005774,PROD00005774,1
USER00005775,PROD00005775,4
USER00005776,PROD00005776,1
USER00005777,PROD00005777,4
USER00005778,PROD00005778,3
USER00005779,PROD00005779,1
USER00005780,PROD00005780,3
USER00005781,PROD00005781,4
USER00005782,PROD00005782,3
USER00005783,PROD00005783,1
USER00005784,PROD00005784,4
USER00005785,PROD00005785,5
USER00005786,PROD00005786,2
USER00005787,PROD00005787,4
USER00005788,PROD00005788,4
USER00005789,PROD00005789,3
USER00005790,PROD00005790,2
USER00005791,PROD00005791,1
USER00005792,PROD00005792,5
USER00005793,PROD00005793,2
